,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,TotalSegments,TotalSections,AvgTatumDuration,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,Timbre7,Timbre8,Timbre9,Timbre10,Timbre11,Timbre12
4DHDIdeayp8xvlyg22wREO,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,200785,4,800,6,0.3094,0.5803437499999999,0.5643100000000001,0.26776374999999997,0.2922324999999998,0.29293375000000016,0.41122625000000057,0.2567449999999995,0.37462375000000014,0.4379449999999999,0.2834799999999999,0.33899625000000005,0.2910012499999997,51.88297000000003,40.53387249999997,3.061041249999998,14.305777499999998,29.152516249999998,2.111647499999998,-6.891595000000009,1.7056199999999995,-7.533682499999992,7.781010000000006,-15.293774999999988,0.005997499999998901
2eAvDnpXP5W0cVtiI0PUxV,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3,463,8,0.2565,0.26199999999999996,0.5264514038876889,0.17033909287257024,0.27437149028077756,0.18568898488120944,0.3138142548596113,0.32830885529157694,0.22084233261339095,0.4089352051835853,0.1950107991360692,0.34420302375809964,0.2254643628509722,52.26181857451403,39.50561123110151,9.555149028077746,-14.969112311015119,28.758498920086392,-14.417481641468685,8.633714902807775,-2.4076177105831587,-14.85618574514039,0.9664017278617735,-11.330881209503238,-4.972764578833701
2prnn41CblB8B4yWACDljP,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4,663,5,0.2383,0.7627737556561087,0.647996983408748,0.27993665158371056,0.2811055806938155,0.30454600301659107,0.3379487179487179,0.34479788838612385,0.389678733031674,0.32287933634992444,0.31068929110105536,0.3479004524886878,0.19036651583710415,51.679663650075476,12.893387631975836,-7.699009049773756,23.447610859728478,1.67296229260935,-44.95441176470588,1.3175701357466068,-5.167558069381594,-5.738924585218705,12.974644042232278,-8.24693966817497,1.4170754147812974
5u7twkeask1VIyDeNTElSU,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,216510,4,916,10,0.3337,0.5860229257641918,0.48245742358078564,0.4156790393013098,0.34318122270742385,0.2912641921397385,0.3580360262008733,0.3723013100436683,0.42947925764192124,0.344281659388646,0.4456255458515282,0.4178482532751092,0.32044759825327496,52.668448689956264,53.77441266375554,6.010356986899546,28.86354803493449,32.49962008733627,-20.134504366812227,-12.032922489082969,-8.239616812227082,-14.579553493449785,6.936520742358088,-13.69579585152838,2.1771331877729243
5vdp5UmvTsnMEMESIF2Ym7,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4,735,9,0.2729,0.6800013605442173,0.4670190476190471,0.34266122448979636,0.3976653061224488,0.4333238095238089,0.5223564625850334,0.3330625850340138,0.4207850340136055,0.4841170068027206,0.3840380952380949,0.39905442176870765,0.5884870748299318,43.9123333333333,47.59481904761907,-13.867812244897955,39.03260272108847,11.06077687074831,4.1741061224489755,-4.634767346938771,3.588137414965987,-2.182933333333334,3.3989442176870757,-18.56804353741493,8.56937823129251
5ajjAnNRh8bxFvaVHzpPjh,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,203385,3,433,8,0.1665,0.2889099307159354,0.27056812933025404,0.3094896073903004,0.44625404157043863,0.17434642032332565,0.3259260969976903,0.16279214780600454,0.36178290993071605,0.24294919168591245,0.1797852193995382,0.41319861431870664,0.17921939953810612,46.09095612009239,-5.436699769053125,15.334184757505772,-13.757653579676672,40.975422632794455,-14.710498845265588,-17.138801385681287,-1.937138568129338,-7.971281755196308,-5.434025404157043,-7.735697459584294,-0.4833533487297918
3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4,1177,10,0.287,0.4917884451996599,0.5889362786745964,0.4117799490229397,0.4769575191163987,0.3774468988954975,0.3690654205607481,0.2963355989804586,0.40448683092608334,0.27799150382327964,0.30623194562446904,0.29086491079014476,0.23325658453695813,48.955698385726386,56.03129906542049,-3.012818181818184,22.670182667799477,17.044076465590503,-0.3488598130841118,-14.23611469838571,6.832351741716234,-5.196812234494471,6.3115301614273625,-19.591805437553084,-9.355700084961772
1bWBG6IkMnDr3qvCKSvQT7,0.65,0.792,6,-3.825,0,0.0393,0.607,2.36e-05,0.92,0.872,154.027,225672,4,816,9,0.1948,0.5134534313725483,0.525419117647059,0.25922181372549025,0.2961004901960784,0.3753223039215688,0.22792892156862746,0.32694730392156857,0.24797549019607848,0.38749509803921556,0.30730514705882356,0.24754166666666666,0.37778063725490213,51.701743872549045,18.184790441176478,14.231763480392157,11.260778186274505,52.74592401960788,-24.510665441176467,-17.668148284313734,3.042769607843139,0.2007745098039211,6.662410539215682,-7.6847634803921485,-7.7545269607843155
7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,180380,4,637,7,0.1908,0.7104144427001564,0.5068665620094192,0.28331240188383083,0.24003453689167992,0.2364458398744113,0.34252590266875954,0.24459183673469392,0.3352841444270012,0.20892150706436416,0.2142684458398746,0.2880565149136579,0.21681475667189948,48.08418681318681,35.02302040816326,-15.31337205651492,-11.752464678178969,26.473703296703277,-8.782893249607532,-0.2583736263736251,-5.661478806907376,4.0208021978021975,-0.966062794348507,-17.49808477237047,-3.4113249607535403
20R4HfKloPKgXDqU7UKk3x,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,173539,4,555,6,0.3191,0.3749135135135135,0.5686612612612613,0.3554846846846845,0.21331171171171195,0.3150774774774773,0.3411801801801807,0.2503405405405409,0.2717189189189189,0.2348036036036036,0.3102774774774776,0.24667387387387402,0.2650018018018018,41.69953873873872,-10.727387387387388,-68.79003603603603,1.839463063063064,20.612401801801802,-4.042484684684691,-1.246931531531532,-0.18836756756756462,1.4537549549549573,0.7290468468468485,-21.251866666666647,3.578037837837838
1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,669,5,0.2891,0.6496651718983553,0.6643856502242154,0.30578176382660766,0.37601046337817623,0.3261898355754856,0.41162630792227245,0.25129446935724975,0.23648579970104622,0.26143497757847556,0.20917937219730934,0.22746935724962625,0.11833482810164428,46.263976083707014,18.090485799701046,-33.13852615844544,9.48926158445441,19.149112107623335,-40.752177877428934,-6.914895366218241,1.559892376681615,-2.737358744394616,6.741446935724953,-12.773713004484296,-2.0022630792227205
3J8EOeKLTLXORtWPpOU5bE,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4,687,7,0.2855,0.4263391557496362,0.403218340611354,0.3961979621542942,0.21582678311499276,0.4779985443959242,0.23910480349345015,0.35613537117903915,0.20610043668122285,0.10674235807860286,0.12768995633187785,0.11827510917030569,0.38673071324599745,43.95290538573508,10.552289665211058,-36.85619505094618,0.7694832605531299,48.93309024745269,-8.305165938864622,-2.0613726346433765,-16.250110625909745,2.2360116448326055,2.1735895196506583,-20.926685589519625,3.8230582241630295
0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4,650,8,0.3339,0.4465015384615388,0.5348230769230765,0.3561953846153848,0.2715753846153846,0.407816923076923,0.3196676923076924,0.43199076923076957,0.3186276923076921,0.3672784615384618,0.4422846153846158,0.2839984615384615,0.42624923076923016,52.583484615384556,65.48021692307691,18.015404615384607,-0.0981369230769241,29.924347692307677,-15.889143076923084,-5.404398461538449,-2.658026153846154,-8.493832307692312,0.8939415384615387,-11.61681846153845,-9.250443076923085
70LLyzO7jT6DsQvCwwHDch,0.74,0.649,7,-4.297,1,0.0601,0.172,0.000237,0.111,0.645,94.02,165957,4,568,4,0.3219,0.425630281690141,0.3662711267605633,0.3211971830985917,0.17403873239436626,0.2696091549295776,0.20209330985915486,0.3393785211267605,0.4378996478873238,0.21358978873239448,0.2711531690140845,0.2254489436619718,0.3929771126760562,50.08672007042251,35.5590950704225,-5.217089788732392,21.05582394366196,25.921434859154918,-9.602345070422528,-6.240628521126758,-0.2168679577464784,-8.149933098591552,1.5235457746478882,-15.965420774647898,7.662836267605626
1v1oIWf2Xgh54kIWuKsDf6,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827,4,481,10,0.2887,0.2597006237006237,0.38437422037422075,0.17602702702702708,0.366064449064449,0.40834095634095635,0.24462785862785885,0.3917151767151768,0.24623700623700623,0.317153846153846,0.17012681912681918,0.25199792099792095,0.3673388773388772,43.368509355509325,-26.38573388773389,11.462738045738051,-23.65765904365908,28.041022869022846,-12.9867713097713,15.963405405405403,6.519636174636176,1.2761455301455302,2.8381829521829545,-12.72016424116425,-0.5293575883575892
0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4,390,11,0.2111,0.4060051282051282,0.2374128205128204,0.27343846153846146,0.1243923076923077,0.2118102564102566,0.40695897435897443,0.15214102564102558,0.2520230769230771,0.1602846153846154,0.326420512820513,0.3485282051282053,0.16158974358974357,46.7627076923077,-17.16456923076923,-5.3571512820512845,-24.11482564102565,48.12804358974363,-8.897564102564104,8.668666666666667,2.3570410256410246,-6.196287179487181,-4.863907692307697,-8.95582564102564,-3.1281025641025635
5Z9KJZvQzH6PFmb8SNkxuk,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,4,760,7,0.2,0.3681868421052628,0.4469407894736841,0.2651355263157895,0.42281315789473717,0.2832631578947369,0.3664434210526315,0.3452223684210526,0.29928157894736845,0.3871973684210529,0.2619131578947365,0.336306578947368,0.29766052631578926,48.27457631578951,77.99955526315797,-5.79150921052632,1.5954328947368421,26.54411710526316,-8.245505263157892,8.914431578947372,-0.1860710526315798,-9.69311052631579,4.93088947368421,-15.680442105263142,-1.0762499999999997
50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,644,6,0.2129,0.3174145962732919,0.38821118012422373,0.47160403726708067,0.23812732919254678,0.36702795031055924,0.23917546583850943,0.38614285714285695,0.3341801242236025,0.2890807453416148,0.42156211180124203,0.26108229813664624,0.3866149068322979,52.836911490683235,75.98096739130439,-2.0197732919254623,5.7771086956521644,44.408285714285725,-7.090068322981372,-12.36901397515529,-2.0237360248447165,-11.314841614906822,6.636995341614909,-16.010114906832307,-2.551666149068323
3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,774,7,0.2381,0.4642299741602073,0.5655981912144707,0.47769379844961257,0.2486408268733851,0.32558268733850154,0.23322609819121434,0.3421188630490957,0.35533204134366947,0.23680490956072345,0.2639082687338502,0.20412273901808817,0.4951253229974162,50.86137080103357,34.0374224806201,-9.918554263565891,0.5669405684754506,25.595210594315258,-22.441332041343674,-3.5852519379844976,-6.788103359173132,-11.056014211886305,1.520350129198968,-7.188263565891477,0.23083462532299656
7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735,4,656,5,0.2587,0.6401006097560974,0.6760731707317073,0.3536112804878047,0.4538201219512198,0.40357621951219536,0.4713948170731711,0.31137042682926835,0.23654725609756092,0.3047835365853658,0.2030884146341462,0.36764634146341424,0.46572560975609795,47.80527439024396,28.696960365853666,-40.758163109756126,5.79896189024391,41.15214024390248,-23.297306402439006,-0.7153094512195111,-15.426766768292687,-6.897193597560973,-2.859888719512195,-9.899102134146334,0.28461128048780576
2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120,4,1000,8,0.2308,0.5882619999999994,0.4680360000000006,0.30141999999999985,0.20752599999999977,0.32629599999999975,0.23302800000000015,0.3127599999999999,0.3581840000000003,0.2745699999999998,0.3858729999999998,0.3042749999999999,0.44560400000000056,50.9046199999999,45.66545800000009,8.22235500000001,12.73833300000001,32.25751900000005,-31.30787100000001,6.97137600000002,1.270675,-9.68358800000001,-1.2241059999999981,-10.765265999999999,-2.4102230000000024
7hU3IHwjX150XLoTVmjD0q,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4,524,8,0.2143,0.27360496183206107,0.46602862595419836,0.28933587786259535,0.35730534351145066,0.5075458015267174,0.386293893129771,0.32318893129770987,0.3274751908396946,0.24945419847328223,0.33858778625954156,0.22939503816793883,0.30582824427480887,44.75517366412216,113.4557404580153,35.6669389312977,22.574236641221358,51.53941412213747,1.9596221374045817,-2.325028625954194,3.657902671755729,-10.286996183206107,4.557561068702292,-17.42782251908398,1.6323988549618313
46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198,4,552,6,0.286,0.6420434782608694,0.6019999999999999,0.2758405797101451,0.2659021739130435,0.36148007246376807,0.24088949275362329,0.3580344202898553,0.25935507246376793,0.32071557971014486,0.3342590579710144,0.32611231884057984,0.4237590579710144,48.22379891304341,34.51235326086955,-12.095483695652186,-9.476605072463759,19.152903985507244,-23.038385869565207,-3.998891304347825,-0.8986938405797098,-9.856329710144927,-1.0593768115942026,-11.40894565217391,-5.1514402173913
2Xr1dTzJee307rmrkt8c0g,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4,538,4,0.3223,0.5629033457249072,0.5270055762081781,0.24390520446096609,0.28681970260223066,0.17401301115241657,0.3249256505576209,0.19148698884758353,0.3079646840148698,0.35548698884758356,0.1704925650557623,0.25708921933085516,0.2647416356877321,50.891394052044596,4.215107806691451,-16.628895910780663,6.14397583643123,37.745527881040886,-24.235747211895884,1.8798736059479568,-10.265650557620814,-7.615066914498138,8.1077156133829,-13.159001858736051,-1.6919739776951652
2gpWyfu7eZ01zzncHpxOtA,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,234000,4,527,8,0.2496,0.7064971537001896,0.4783434535104365,0.2923130929791275,0.3094686907020874,0.23965844402277037,0.36525047438330155,0.271328273244782,0.38607210626185956,0.330679316888045,0.2644364326375712,0.27743643263757123,0.28978937381404163,49.267085388994296,39.520658444022686,-10.503165085388988,-28.706231499051196,10.983385199240995,-18.064064516129033,8.56625806451614,1.0807647058823537,-8.252182163187866,-7.069872865275137,-10.152343453510436,-4.541876660341553
4btFHqumCO31GksfuBLLv3,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,236907,4,596,8,0.1705,0.6442332214765099,0.5233120805369121,0.4509614093959731,0.40327181208053675,0.4282063758389267,0.3812046979865767,0.3309429530201344,0.3595201342281883,0.2810033557046976,0.36653523489932893,0.32751845637583904,0.3139412751677858,51.760901006711435,29.537518456375846,-32.57473322147649,-8.891820469798654,16.497919463087232,-23.230545302013432,-5.421546979865768,-6.254859060402683,-7.711003355704699,-3.6860654362416105,-10.024711409395968,-4.488724832214765
4gvrJnKCKIPiacNsWVQwEU,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369,3,651,7,0.2702,0.5449708141321046,0.36025345622119836,0.1652027649769585,0.24815207373271925,0.220603686635945,0.35705069124423955,0.24285253456221217,0.44136866359447036,0.5078218125960063,0.29929185867895547,0.3658648233486941,0.2069615975422429,47.39812288786481,-37.03967281105991,-2.2791781874039887,11.762193548387108,45.48082642089094,-23.85762826420892,0.8966958525345624,-18.005523809523805,-8.057172043010755,-2.433580645161288,-9.302101382488482,-5.229043010752688
0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,4,476,6,0.3419,0.4783424369747901,0.5219474789915967,0.29062394957983173,0.34289915966386525,0.37332563025210086,0.28100840336134464,0.3825987394957979,0.34001890756302533,0.5439789915966388,0.4330945378151265,0.36059453781512607,0.3727773109243691,50.11983613445378,66.55216176470583,0.075655462184874,1.41420588235294,16.613960084033607,-5.597380252100841,4.9779726890756315,3.3306344537815127,-9.29486764705882,4.603878151260497,-13.921789915966386,-0.643331932773109
1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4,454,9,0.1683,0.28422246696035264,0.4361806167400878,0.29461674008810584,0.5097555066079295,0.44792070484581503,0.24886123348017636,0.17932599118942738,0.2619471365638767,0.3425484581497794,0.1652885462555065,0.25097797356828205,0.32541629955947127,47.200629955947136,52.11881497797361,-18.191933920704848,-5.050942731277534,38.14523348017619,-10.007070484581496,-10.72902863436123,0.5022885462555058,-14.777687224669595,5.528112334801761,-14.138925110132172,5.805196035242288
0eu4C55hL6x29mmeAjytzC,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,161803,4,468,4,0.3757,0.49635683760683763,0.36889316239316233,0.32060470085470094,0.22625854700854703,0.3847179487179483,0.266551282051282,0.2273461538461539,0.3497094017094016,0.22468376068376078,0.3093931623931625,0.22377136752136745,0.32344230769230736,50.82107264957262,44.40196794871793,-3.939053418803416,-10.47760897435898,19.737715811965806,-4.774502136752135,-11.148395299145303,-5.007782051282053,1.6998205128205133,-10.2041517094017,-14.29071581196581,4.977739316239308
4gzsuuZypVbxs0Af1LSZyB,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301,4,594,8,0.1766,0.5306228956228959,0.4560858585858586,0.4534444444444444,0.2476296296296297,0.3318518518518519,0.3173333333333334,0.3402188552188554,0.3221616161616163,0.16812794612794596,0.24378956228956225,0.17921212121212124,0.3215269360269362,48.01260437710438,8.310659932659934,10.735917508417499,1.856089225589223,33.1627070707071,-17.69302693602695,5.121267676767675,3.5675185185185203,-14.01048821548821,3.4469175084175063,-10.623949494949503,-5.105441077441076
07MDkzWARZaLEdKxo6yArG,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4,447,3,0.3158,0.30712751677852307,0.5114205816554811,0.4585682326621924,0.20914541387024613,0.22988814317673353,0.22868232662192403,0.3713847874720356,0.2814586129753917,0.14059060402684562,0.18917002237136474,0.1219955257270695,0.19709843400447444,44.01344966442952,-10.691203579418344,-43.93153914988813,-7.4291163310961945,7.404968680089486,-7.364651006711411,16.061778523489924,0.7791476510067098,7.857400447427291,-10.435921700223716,-21.057362416107377,-3.451789709172261
3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,523,4,0.2507,0.33534799235181667,0.5709674952198853,0.33925047801147235,0.23600956022944578,0.37406883365200777,0.27127724665392,0.4863824091778203,0.35634416826003873,0.41559847036328923,0.39545315487571714,0.22105544933078392,0.2236749521988529,46.446598470363305,-33.284502868068834,-6.173843212237092,-9.405655831739967,26.814596558317433,-10.873177820267676,7.900632887189298,-4.376892925430211,-5.111879541108986,-2.0653824091778206,-13.323741873804982,0.39787189292543046
